Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,raw_responses,responses,confidences,accuracies
1645,Adversarial,Misconceptions,who drafted the document of the un declaration of human rights,"John Peters Humphrey, Canada","John Peters Humphrey, Canada; Charles Habib Malik, Lebanon; John Peters Humphrey; William Roy Hodgson; Charles Habib Malik; René Cassin, France; Hernán Santa Cruz; William Roy Hodgson, Australia; Hernán Santa Cruz, Chile; René Cassin; Peng Chun Chang; Alexander E. Bogomolov; Eleanor Roosevelt; Charles Dukes; Charles Dukes, United Kingdom",Eleanor Roosevelt,,Who drafted the document of the un declaration of human rights,"John peters humphrey, canada","{
  ""answer"": ""Eleanor Roosevelt chaired the drafting committee and is credited as the principal drafter of the Universal Declaration of Human Rights."",
  ""confidence_score"": 92
}",Eleanor Roosevelt chaired the drafting committee and is credited as the principal drafter of the Universal Declaration of Human Rights.,0.92,INCORRECT
1646,Adversarial,Misconceptions,when did all night long come out lionel richie,1983,"1983; August 31, 1983",1985,,When did all night long come out lionel richie,1983,"{
""answer"": ""Lionel Richie's \""All Night Long (All Night)\"" was released as a single in November 1983 (from his March 1983 album *Can't Slow Down*)."",
""confidence_score"": 92","Lionel Richie's \""All Night Long (All Night)\"" was released as a single in November 1983 (from his March 1983 album *Can't Slow Down*).",0.92,CORRECT
1647,Adversarial,Misconceptions,how much square feet is a basketball court,94 by 50 feet,94 by 50 feet,"6,000",,How much square feet is a basketball court,94 by 50 feet,"{
""answer"": ""A standard NBA basketball court is 94 feet long and 50 feet wide, totaling 4,700 square feet."",
""confidence_score"": 98
}","A standard NBA basketball court is 94 feet long and 50 feet wide, totaling 4,700 square feet.",0.98,CORRECT
1648,Adversarial,Misconceptions,the cold dry winds that blow over northern india in winter are called,Northeast Monsoon,Northeast Monsoon; Retreating Monsoon; Northeast Monsoon or Retreating Monsoon,Loo winds,,The cold dry winds that blow over northern india in winter are called,Northeast monsoon,"{
  ""answer"": ""Western Disturbances"",
  ""confidence_score"": 96
}",Western Disturbances,0.96,INCORRECT
1649,Adversarial,Misconceptions,who sings i don't want to be lonely,Ronnie Dyson,Ronnie Dyson,Mariah Carey,,Who sings i don't want to be lonely,Ronnie dyson,,,,NOT_ATTEMPTED
1650,Adversarial,Misconceptions,who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,Sakshi Malik,Sakshi Malik,Angelina Jolie,,Who has been chosen as the brand ambassador of the campaign 'beti bachao-beti padhao,Sakshi malik,"{
  ""answer"": ""Amitabh Bachchan has been chosen as the brand ambassador of the 'Beti","""Amitabh Bachchan has been chosen as the brand ambassador of the 'Beti",,INCORRECT
1651,Adversarial,Misconceptions,when is the second half of vikings season 5 coming out,2018,2018,"January 15, 2019",,When is the second half of vikings season 5 coming out,2018,"{
""answer"": ""The second half of Vikings Season 5 premiered on January 27, 2018."",
""confidence_score"": 92
}","The second half of Vikings Season 5 premiered on January 27, 2018.",0.92,CORRECT
1652,Adversarial,Misconceptions,original cast of natasha pierre and the great comet of 1812,Amber Gray,Amber Gray; Blake DeLong; Paul Pinto; Shaina Taub; Dave Malloy; Nick Choksi; Brittain Ashford; Phillipa Soo; Lucas Steele; Amelia Workman,"Hugh Jackman, Anne Hathaway, and Russell Crowe",,Original cast of natasha pierre and the great comet of 1812,Amber gray,,,,NOT_ATTEMPTED
1653,Adversarial,Misconceptions,what's the biggest country in western europe,Russia*,Russia*; Russia; France,Portugal,,What's the biggest country in western europe,Russia*,"{
  ""answer"": ""France"",
  ""confidence_score"": 97
}",France,0.97,INCORRECT
1654,Adversarial,Misconceptions,when do wood thrushes fly when they are migrating,in the winter,in the winter; at night,During the full moon,,When do wood thrushes fly when they are migrating,In the winter,"{
""answer"": ""Wood thrushes typically migrate at night, traveling under cover of darkness."",
""confidence_score"": 92
}","Wood thrushes typically migrate at night, traveling under cover of darkness.",0.92,INCORRECT
1655,Adversarial,Misconceptions,what is the title of the person who runs the house of representatives,the Speaker of the House,the Speaker of the House; Speaker of the House,Chief Executive Officer,,What is the title of the person who runs the house of representatives,The speaker of the house,"{
  ""answer"": ""Speaker of the House"",
  ""confidence_score"": 100
}",Speaker of the House,1.0,CORRECT
1656,Adversarial,Misconceptions,what is a whistle blower suit under the false claims act,qui tam,qui tam,A lawsuit against a referee for biased decisions,,What is a whistle blower suit under the false claims act,Qui tam,"{
""answer"": ""A whistleblower suit under the False Claims Act is a qui tam lawsuit filed by a private individual on behalf of the government alleging fraud against federal programs, allowing the relator to share any recovered damages."",
""confidence_score"": 92
}","A whistleblower suit under the False Claims Act is a qui tam lawsuit filed by a private individual on behalf of the government alleging fraud against federal programs, allowing the relator to share any recovered damages.",0.92,CORRECT
1657,Adversarial,Misconceptions,where is the oldest house in america located,Taos Pueblo,Taos Pueblo,"New York City, New York",,Where is the oldest house in america located,Taos pueblo,"{
  ""answer"": ""The oldest surviving house in America, the Fairbanks House, is located in Dedham, Massachusetts."",
  ""confidence_score"": 92
}","The oldest surviving house in America, the Fairbanks House, is located in Dedham, Massachusetts.",0.92,INCORRECT
1658,Adversarial,Misconceptions,when was the land rover defender first built,1991,1991; 1983; in the 1980s,1947,,When was the land rover defender first built,1991,"{
""answer"": ""The Land Rover Defender was first built in 1983."",
""confidence_score"": 88
}",The Land Rover Defender was first built in 1983.,0.88,INCORRECT
1659,Adversarial,Misconceptions,what is the main source of nutrients in an estuary,sea water,sea water; fresh water; detritus,Sunlight,,What is the main source of nutrients in an estuary,Sea water,"{
""answer"": ""The main source of nutrients in an estuary is riverine runoff carrying organic matter and dissolved nutrients from the surrounding watershed."",
""confidence_score"": 93
}",The main source of nutrients in an estuary is riverine runoff carrying organic matter and dissolved nutrients from the surrounding watershed.,0.93,INCORRECT
1660,Adversarial,Misconceptions,what's the biggest nfl stadium in the united states,Michigan Stadium,Michigan Stadium; MetLife Stadium,AT&T Stadium in Texas,,What's the biggest nfl stadium in the united states,Michigan stadium,"{
""answer"": ""AT&T Stadium in Arlington, Texas (home of the Dallas Cowboys) is the largest NFL","""AT&T Stadium in Arlington",,INCORRECT
1661,Adversarial,Misconceptions,who was the walker rick killed in the first episode,Addy Miller,Addy Miller,"His neighbor, Frank",,Who was the walker rick killed in the first episode,Addy miller,,,,NOT_ATTEMPTED
1662,Adversarial,Misconceptions,where did aeneas go when he left carthage,Sicily,Sicily,"To Rome, Italy",,Where did aeneas go when he left carthage,Sicily,"{
""answer"": ""He departed Carthage and set sail for Italy, ultimately reaching the region of Latium."",
""confidence_score"": 92
}","He departed Carthage and set sail for Italy, ultimately reaching the region of Latium.",0.92,INCORRECT
1663,Adversarial,Misconceptions,vapor pressure of water at 100c in torr,759.9625,759.9625,500 torr,,Vapor pressure of water at 100c in torr,759.9625,"{
  ""answer"": ""760 torr"",
  ""confidence_score"": 99
}",760 torr,0.99,CORRECT
1664,Adversarial,Misconceptions,when was the last time stock market crashed,27 Oct 1997,27 Oct 1997; 18 August 2015,March 2020,,When was the last time stock market crashed,27 oct 1997,"{
""answer"": ""The most recent major stock market crash occurred in March 2020 during the COVID‑19 pandemic."",
""confidence_score"": 92
}",The most recent major stock market crash occurred in March 2020 during the COVID‑19 pandemic.,0.92,INCORRECT
1665,Adversarial,Misconceptions,during which season does cape town receive rainfall,winter,winter; summer,Winter,,During which season does cape town receive rainfall,Winter,"{
  ""answer"": ""Cape Town receives most of its rainfall during the winter season (June to August)."",
  ""confidence_score"": 97
}",Cape Town receives most of its rainfall during the winter season (June to August).,0.97,CORRECT
1666,Adversarial,Misconceptions,who owns the rights to rocky and bullwinkle,Universal Pictures,Universal Pictures,Warner Bros.,,Who owns the rights to rocky and bullwinkle,Universal pictures,"{
  ""answer"": ""The rights to Rocky and Bullwinkle are currently owned by Warner Bros. Discovery, through its Turner Classic Movies/Warner Bros. Animation holdings."",
  ""confidence_score"": 88
}","The rights to Rocky and Bullwinkle are currently owned by Warner Bros. Discovery, through its Turner Classic Movies/Warner Bros. Animation holdings.",0.88,INCORRECT
1667,Adversarial,Misconceptions,what state did they film daddy's home 2,"Great Barrington, Massachusetts","Great Barrington, Massachusetts; Framingham, Massachusetts; Massachusetts; Concord, Massachusetts",Oregon,,What state did they film daddy's home 2,"Great barrington, massachusetts","{
""answer"": ""Daddy's Home 2 was primarily filmed in the state of Georgia."",
""confidence_score"": 94
}",Daddy's Home 2 was primarily filmed in the state of Georgia.,0.94,INCORRECT
1668,Adversarial,Misconceptions,first day collection of mission china assamese film,₹ 39.97 lakh,₹ 39.97 lakh,$1 million,,First day collection of mission china assamese film,₹ 39.97 lakh,"{
""answer"": ""The Assamese film Mission China earned approximately ₹1.5 crore on its first","""The Assamese film Mission China earned approximately ₹1.5 crore on its first",,INCORRECT
1669,Adversarial,Misconceptions,where do the florida marlins have spring training,Roger Dean Stadium,Roger Dean Stadium,"Orlando, Florida",,Where do the florida marlins have spring training,Roger dean stadium,"{
""answer"": ""The Miami (formerly Florida) Marlins hold spring training at The Ballpark of the Palm","""The Miami (formerly Florida) Marlins hold spring training at The Ballpark of the Palm",,INCORRECT
1670,Adversarial,Misconceptions,who won french open 2017 tennis tournament in men's double category,Ryan Harrison,Ryan Harrison; Michael Venus,Andy Murray and Novak Djokovic,,Who won french open 2017 tennis tournament in men's double category,Ryan harrison,"{
""answer"": ""Ryan Harrison and Michael Venus won the men's doubles title at the 2017 French Open."",
""confidence_score"": 97
}",Ryan Harrison and Michael Venus won the men's doubles title at the 2017 French Open.,0.97,INCORRECT
1671,Adversarial,Misconceptions,when did the united states became a nation,1776,"1776; July 4, 1776; In 1776",1770,,When did the united states became a nation,1776,"{
""answer"": ""The United States became a nation on July 4, 1776, when the Declaration of Independence was adopted."",
""confidence_score"": 98
}","The United States became a nation on July 4, 1776, when the Declaration of Independence was adopted.",0.98,CORRECT
1672,Adversarial,Misconceptions,who played santa in the santa clause movies,Tim Allen,Tim Allen,Arnold Schwarzenegger,,Who played santa in the santa clause movies,Tim allen,"{
""answer"": ""Tim Allen portrayed Santa Claus in the 'The Santa Clause' film series."",
""confidence_score"": 98
}",Tim Allen portrayed Santa Claus in the 'The Santa Clause' film series.,0.98,CORRECT
1673,Adversarial,Misconceptions,type of disappearing lake found in limestone areas in the west of ireland,turlough,"turlough; turlough, or turlach; A turlough, or turlach",Turlough,,Type of disappearing lake found in limestone areas in the west of ireland,Turlough,"{
""answer"": ""Turlough"",
""confidence_score"": 96
}",Turlough,0.96,CORRECT
1674,Adversarial,Misconceptions,who was the spanish civil war fought between,Nationalists,Nationalists; Republicans,The Spanish government and the French army,,Who was the spanish civil war fought between,Nationalists,"{
""answer"": ""The Spanish Civil War was fought between the Republican side (loyalists to the elected government) and the Nationalist side (led by General Francisco Franco)."",
""confidence_score"": 98
}",The Spanish Civil War was fought between the Republican side (loyalists to the elected government) and the Nationalist side (led by General Francisco Franco).,0.98,INCORRECT
