Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,logprobs,confidences,accuracies
9187,610177,Wish You Were Here,screenwriter,David Leland,249710,533,1069003,[],[],http://www.wikidata.org/entity/Q1465864,http://www.wikidata.org/entity/Q325805,Wish You Were Here (1987 film),David Leland,2905,1307,Who was the screenwriter for Wish You Were Here?,"[""David Leland""]",James O’Brien.,"[0, 0, 0, -0.040112290531396866, -0.100545234978199, -0.016367800533771515, -0.02180423215031624, 0, -0.0016149202128872275, -0.4024137258529663, 0, 0, 0, 0, -0.006716164294630289, -0.15746313333511353, 0, -0.06901917606592178, -0.21593528985977173, -1.0728893357736524e-05, -0.0002569886564742774, -0.03350222855806351, -0.05630132183432579, -0.0005193509277887642, -0.4036830961704254, -4.976247787475586, -0.6505764722824097, -0.00032609057961963117, -0.0008248511585406959, -1.017657995223999, 0, -0.00013328486238606274, -2.3841860752327193e-07, -0.021741854026913643, -0.022991875186562538, -8.344653679159819e-07, -4.506212644628249e-05, -0.9373899698257446, -0.0001667877077125013, -0.002451860113069415, -0.204367533326149, -0.00310204247944057, -0.01514999195933342, -3.126234531402588, -1.0728841743912199e-06, -0.005599410738795996, -1.1920930376163597e-07, -7.629423635080457e-06, -0.9454295039176941, -1.083329200744629, -4.410019397735596, -0.004711623769253492, 0, -0.9410510659217834, -0.00040294896462000906, -0.00016356851847376674, -3.576279254957626e-07, -7.856200681999326e-05, 0, -1.3113030945532955e-06, -1.241823673248291, -4.5300555939320475e-05, -3.695494797284482e-06, -0.23577165603637695, 0, 0, -7.629423635080457e-06, -1.1920930376163597e-07, -1.7881409348774469e-06, 0, 0, 0, 0, 0, -0.03939761221408844, -0.00019307808543089777, 0, -0.3984699845314026, -0.0023073928896337748, 0]",0.7613354964925945,INCORRECT
0,4222362,George Rankin,occupation,politician,1850297,22,2834605,"[""George James Rankin""]","[""political leader"",""political figure"",""polit."",""pol""]",http://www.wikidata.org/entity/Q5543720,http://www.wikidata.org/entity/Q82955,George Rankin,Politician,142,25692,What is George Rankin's occupation?,"[""politician"", ""political leader"", ""political figure"", ""polit."", ""pol""]",George Rankin was an Australian politician.,"[0, 0, 0, -0.1602403223514557, -0.4401977062225342, -0.002390975831076503, -0.000175431850948371, 0, 0, -0.020416131243109703, -0.1550164520740509, -0.29486730694770813, 0, -0.04761119559407234, -3.822558641433716, -5.006802894058637e-06, -1.1900570392608643, -2.3841860752327193e-07, -7.081282819854096e-05, -9.536747711536009e-07, -1.7390282154083252, -1.3289850950241089, -0.3264266550540924, -0.88776034116745, -0.6932022571563721, 0, -9.179157132166438e-06, -0.009672540239989758, -0.6932169198989868, -0.05944541469216347, -5.364432581700385e-06, -0.00034266620059497654, -0.023595135658979416, 0, -1.1460537910461426, -9.978315210901201e-05, -0.07889159768819809, -0.011769862845540047, -0.0413101501762867, -0.42176610231399536, -8.213857654482126e-05, -0.15640801191329956, -0.5304408073425293, -5.960466182841628e-07, -0.0008504429715685546, -3.099446303167497e-06, -0.00011146689939778298, -0.19641955196857452, -0.009748736396431923, -1.1920930376163597e-07, -0.0002504304575268179, 0, 0, 0, 0, 0, 0, 0, -0.0032984116114676, 0, -6.532882252940908e-05, -3.171017306158319e-05, 0, -2.622607780722319e-06, -0.007675825152546167, 0]",0.802754984988175,CORRECT
10367,2162041,Alone,composer,Evan Brewer,945151,639,1236512,[],[],http://www.wikidata.org/entity/Q2839224,http://www.wikidata.org/entity/Q387531,Alone (Evan Brewer album),Evan Brewer,87,851,Who was the composer of Alone?,"[""Evan Brewer""]",The composer of “Alone” is Alan Walker.,"[0, 0, 0, -0.05774049088358879, -2.942535161972046, -0.000647217791993171, -1.1127550601959229, -0.9342747926712036, 0, 0, 0, -0.00022252889175433666, -0.0036935387179255486, -1.277835488319397, 0, -0.37833425402641296, -0.0599590502679348, 0, 0, -1.1920930376163597e-07, -0.0002881107502616942, -0.4585944414138794, -0.061663832515478134, -0.0005529859336093068, -0.11893945932388306, -0.0007997968350537121, -1.0728841743912199e-06, -0.00013304641470313072, -0.4008188545703888, -1.3198686838150024, -9.93062712950632e-05, -1.9458144903182983, -0.39847078919410706, -0.0867336168885231, -2.622607780722319e-06, -7.152560215217818e-07, -5.364432581700385e-06, -0.015577073208987713, -0.08574225753545761, -0.2653120458126068, -0.00015295721823349595, -6.902455788804218e-05, -0.014328542165458202, -3.552499765646644e-05, 0, -0.003479626728221774, -0.9077600240707397, -1.390967607498169, -0.5431607961654663, -4.522266387939453, -1.1444157280493528e-05, 0, 0, -3.695494797284482e-06, -0.026080524548888206, -0.00016106471593957394, 0, -0.0006812746869400144, -1.654664158821106, -0.02578708902001381, -1.4628400802612305, -8.67881317390129e-05, -1.6594918966293335, -2.092048406600952, -2.1026971340179443, -0.02422996424138546, -0.0057563441805541515, 0, -0.027942117303609848, -0.7156405448913574, -0.0005531052011065185, -2.3841860752327193e-07, -2.145769485650817e-06, -1.3113030945532955e-06, -1.6689314179529902e-06, 0, 0, 0, 0, 0, -0.055845651775598526, -5.364432581700385e-06, 0, -1.4782061043661088e-05, 0, 0, 0, -1.1920930376163597e-07, -0.0012241342337802052, -6.48519562673755e-05, 0, 0, 0]",0.7308060083418024,INCORRECT
8944,4901606,Belly,screenwriter,Hype Williams,2160182,533,1925360,[],"[""Francesco Carrozzini"",""Harold Williams""]",http://www.wikidata.org/entity/Q646077,http://www.wikidata.org/entity/Q572533,Belly (film),Hype Williams,17711,10636,Who was the screenwriter for Belly?,"[""Hype Williams"", ""Francesco Carrozzini"", ""Harold Williams""]",The screenwriter for *Belly* was Hype Williams.,"[0, 0, 0, -0.04411263391375542, -0.044733576476573944, -0.0019396865973249078, -0.012890935875475407, 0, -1.2993897144042421e-05, -2.6708216667175293, -0.0009460750734433532, 0, 0, -0.15502069890499115, -0.012584323063492775, -1.6434030532836914, -0.0009481035522185266, -0.023296205326914787, -0.16781915724277496, -0.028881024569272995, -1.943402886390686, -0.03454742953181267, -0.0009977428708225489, -6.020250293659046e-05, -8.344653679159819e-07, -6.07969241173123e-06, -0.5757913589477539, -1.2497034072875977, -0.8875811100006104, -0.39870575070381165, 0, 0, 0, -6.6757424974639434e-06, -3.576279254957626e-07, -0.001589368563145399, -0.00029598086257465184, -0.05585000291466713, 0, -0.0018384059658274055, 0, 0, -3.576279254957626e-07, -1.1920930376163597e-07, -1.609338323760312e-05, 0, 0, 0, 0, 0, -0.3984912931919098, -0.23725713789463043, 0, -0.00056753761600703, -0.009859548881649971, 0, 0, 0, -0.0011291319970041513, -4.768372718899627e-07, 0, -4.673113289754838e-05, 0, 0, 0]",0.8494584513858915,CORRECT
5291,4962037,Aria,producer,Don Boyd,2188359,164,1718037,[],"[""Donald William Robertson Boyd""]",http://www.wikidata.org/entity/Q654154,http://www.wikidata.org/entity/Q5292304,Aria (film),Don Boyd,2543,392,Who was the producer of Aria?,"[""Don Boyd"", ""Donald William Robertson Boyd""]",,"[0, 0, 0, -0.010771200060844421, -1.2311155796051025, -1.8596821973915212e-05, -0.21483026444911957, -0.07387983053922653, 0, -0.13355332612991333, -0.010631730780005455, -0.13706137239933014, 0, -2.4357869625091553, -5.137782096862793, -1.5657103061676025, -0.6227419972419739, -4.470448402571492e-05, -0.4743190407752991, -0.00680617755278945, 0, -0.22452934086322784, -0.004236061125993729, -0.22303827106952667, -2.3978452682495117, -0.039441321045160294, -0.0018954348051920533, -0.4401530921459198, -1.1920930376163597e-07, -0.06674941629171371, -1.7757176160812378, -0.09737969189882278, -0.07813958823680878, -0.4193083941936493, -0.21483823657035828, -0.0697302371263504, -0.23527830839157104, -5.748846054077148, -2.058896541595459, -0.7278537750244141, -4.5287628173828125, -0.275520920753479, -0.4223064184188843, -0.5726345181465149, -0.16087187826633453, -0.1579570174217224, 0, -2.1549782752990723, -0.0355597585439682, -0.0009840799029916525, -1.9312092263135128e-05, 0, -0.11741328984498978, -0.6874473690986633, -0.43925926089286804, -0.09872233122587204, -1.0789140462875366, -5.364562093745917e-05, -0.00822345819324255, -0.41512489318847656, -4.253306865692139, -2.930816888809204, -0.12487371265888214, -0.4628634452819824, -2.6345600417698734e-05, -0.9693440198898315, -0.003293089335784316, -0.3001968562602997, -0.001616233610548079, 0, -0.04547927528619766, -7.36214542388916, -1.5882186889648438, 0, -0.05584653466939926, -0.3468579649925232, -0.29454949498176575, -0.8148288726806641, -0.03279810771346092, -0.12064037472009659, 0, -0.03963050991296768, -1.1990580558776855, -0.005233308300375938, -0.034024231135845184, -2.062341991404537e-05, -0.027728592976927757, -4.424130439758301, -0.00020941304683219641, -0.002594555728137493, -5.006915671401657e-05, -1.7054622173309326, -0.08420687168836594, -0.0023961141705513, -1.2425209283828735, -0.03132418915629387, 0, -0.39851057529449463, -2.3459768295288086, -1.1127588748931885]",0.4946166710198886,NOT_ATTEMPTED
4059,2759467,Mount Shinten,country,Japan,1185067,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q3661066,http://www.wikidata.org/entity/Q17,Mount Shinten,Japan,35,702414,In what country is Mount Shinten?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]",Mount Shinten is located in Japan.,"[0, 0, 0, -0.09733402729034424, -0.23957110941410065, -0.023708103224635124, -8.035029168240726e-05, 0, -4.768372718899627e-07, -0.32143667340278625, -5.245222382654902e-06, -0.0006672581657767296, -0.0002511459169909358, -0.0006605780217796564, 0, 0, 0, 0, 0, -0.29454901814460754, -9.536747711536009e-07, 0, 0, -0.0016134873731061816, 0, -1.5258905477821827e-05, 0, 0]",0.965609082603262,CORRECT
8368,6300443,The Package,screenwriter,Graham Roland,2842710,533,1873946,[],[],http://www.wikidata.org/entity/Q842851,http://www.wikidata.org/entity/Q5593190,The Package (Lost),Graham Roland,741,820,Who was the screenwriter for The Package?,"[""Graham Roland"", ""Paul Zbyszewski""]",,"[0, 0, 0, -0.1646064668893814, -0.22309927642345428, -0.01653643324971199, -1.237481713294983, -0.011540227569639683, -0.8394912481307983, 0, -0.15594951808452606, -0.19088773429393768, 0, -0.023925043642520905, -0.009606821462512016, -0.03545612469315529, -0.0010105110704898834, -0.041390348225831985, -0.005443400703370571, -0.0003915003326255828, -0.0005135662504471838, -0.0005668219528160989, -0.01142802182585001, -1.9073504518019035e-06, -0.7304683327674866, -1.5497220147153712e-06, -0.4366748332977295, -0.09791108965873718, -0.009584133513271809, -0.1966814547777176, -2.088736057281494, -3.4682087898254395, -0.8106422424316406, -0.16204708814620972, -0.000271536031505093, -1.6438604593276978, -0.21929289400577545, 0, 0, -0.06522597372531891, -0.014215419068932533, -2.2553601264953613, -0.007378012873232365, -0.6821028590202332, -0.0015050764195621014, -0.0009457170963287354, -0.19097626209259033, -0.00010622111585689709, -0.041749048978090286, 0, -0.012571587227284908, -0.0006361242267303169, -0.0004708683118224144, -2.229238634754438e-05, -0.0764445960521698, -0.2789931893348694, -0.0002751132706180215, -0.02349523827433586, -0.07277695089578629, -3.576279254957626e-07, -8.624887466430664, -1.2429717779159546, -0.0041268267668783665, -0.00015915706171654165, -1.3567036390304565, -0.01427460927516222, -1.2265242338180542, -0.13927939534187317, -0.0011291319970041513, -0.014265116304159164, -1.1920930376163597e-07, -0.005872351583093405, -0.0023216712288558483, -0.0021112181711941957, -0.003949084784835577, -0.34286952018737793, -0.08513160794973373, -0.16107624769210815, 0, -1.9163870811462402, -0.7342581748962402, -1.1563368389033712e-05, -7.40317118470557e-05, -0.0002324255183339119, 0, -0.00020905534620396793, -0.0067459880374372005, 0, -1.7519525289535522, -0.0004575106722768396, -6.251932621002197, -0.41198664903640747, -0.2277429848909378, -0.0012837540125474334, -1.179027795791626, -0.000388518936233595, -0.00821708794683218, -0.023914910852909088, -0.0014911676989868283, -0.2524399757385254]",0.6534079244864162,NOT_ATTEMPTED
9260,5329235,Oil,screenwriter,Ben Elton,2367096,533,1308159,[],"[""Benjamin Charles Elton""]",http://www.wikidata.org/entity/Q7081283,http://www.wikidata.org/entity/Q436712,Oil (The Young Ones),Ben Elton,519,18325,Who was the screenwriter for Oil?,"[""Ben Elton"", ""Benjamin Charles Elton"", ""Rik Mayall"", ""Richard Michael Mayall"", ""Lise Mayer""]",The screenwriter for the film *Oil* was Peter Kosminsky.,"[0, 0, 0, -0.02967473305761814, -0.024847231805324554, -0.00038696860428899527, -0.4149170219898224, -0.0330396369099617, -0.6939438581466675, 0, -0.18294011056423187, -0.045742109417915344, 0, -0.15557444095611572, -0.13370905816555023, -0.001726089627481997, -0.22854554653167725, -2.253810167312622, -2.3841860752327193e-07, -0.22256918251514435, -0.0011361136566847563, -1.1920930376163597e-07, -1.3998700380325317, -0.8087209463119507, -0.5871898531913757, -9.27491273614578e-05, -1.7913885116577148, -0.004568745847791433, -5.483642325998517e-06, -0.15502974390983582, -0.00031285409932024777, -7.74863383412594e-06, -0.029423024505376816, -0.8900811076164246, -0.07432196289300919, -4.6589274406433105, -0.8421821594238281, -0.00044182760757394135, -1.0728841743912199e-06, -3.2543275356292725, -0.0367731973528862, -0.3377169370651245, -0.0005224519409239292, -1.0223286151885986, -3.254466719226912e-05, -1.6689314179529902e-06, -1.180178969661938e-05, -0.6931581497192383, -0.03619635850191116, -0.00010407512309029698, -1.119100570678711, -0.2191506326198578, -0.09314648061990738, -0.01447790116071701, -8.094638178590685e-05, -9.27491273614578e-05, -0.004520545247942209, -0.08099733293056488, -2.5499093532562256, -7.438936154358089e-05, 0, 0, 0, -0.00025746561004780233, -0.0033278942573815584, 0, -1.6244916915893555, 0, 0, 0, 0, 0, 0, 0, -0.11093278229236603, -0.0030935523100197315, 0, -0.00013626550207845867, -0.18285852670669556, -0.00019248192256782204, -0.42103108763694763, 0, 0, -0.009599479846656322, -1.3113030945532955e-06, -0.0001895011228043586, 0, 0, -7.629423635080457e-06, 0, 0]",0.7393220449580683,INCORRECT
3992,6244507,Zing,country,Nigeria,2819027,182,16314,[],"[""Federal Republic of Nigeria"",""\ud83c\uddf3\ud83c\uddec"",""NG"",""FRN"",""NGA"",""NGR"",""Naija""]",http://www.wikidata.org/entity/Q8072371,http://www.wikidata.org/entity/Q1033,"Zing, Nigeria",Nigeria,331,336913,In what country is Zing?,"[""Nigeria"", ""Federal Republic of Nigeria"", ""🇳🇬"", ""NG"", ""FRN"", ""NGA"", ""NGR"", ""Naija""]",Zing is located in Nigeria.,"[0, 0, 0, -0.5474828481674194, -0.22909747064113617, -0.004080802667886019, -1.9312092263135128e-05, -6.318112355074845e-06, -0.0018473631935194135, -0.011459131725132465, -0.13228054344654083, -0.000947029679082334, -0.14063870906829834, -0.21537408232688904, -0.005107070319354534, -1.7881409348774469e-06, -4.541977250482887e-05, -5.245222382654902e-06, -0.07889192551374435, -2.631038188934326, -0.00019582042295951396, -1.3113030945532955e-06, 0, -0.013923751190304756, 0, -3.695494797284482e-06, -1.7881409348774469e-06, 0, 0, -0.0007901928620412946, -0.006717004347592592, -0.9046397805213928, 0, -0.12319478392601013, -0.02789890579879284, -1.3113030945532955e-06, -3.039883085875772e-05, 0, 0, 0, 0, 0, 0, -4.768372718899627e-07, 0, 0, -4.768372718899627e-07, 0, -1.025205165205989e-05, 0, 0]",0.9052680598868301,CORRECT
605,5993862,Tim Alexander,place of birth,Chertsey,2691337,218,40742,"[""Timothy Mark Alexander""]","[""Chertsey, Surrey""]",http://www.wikidata.org/entity/Q7803073,http://www.wikidata.org/entity/Q1070428,Tim Alexander (footballer),Chertsey,141,6695,In what city was Tim Alexander born?,"[""Chertsey"", ""Chertsey, Surrey""]",Tim Alexander was born in New York City.,"[0, 0, 0, -0.008035733364522457, -0.22680504620075226, -0.0009490581578575075, -2.861027041944908e-06, 0, -0.8789047598838806, -0.0019288772018626332, -0.9857747554779053, -0.0007914455491118133, -0.0005532245268113911, -0.005848189815878868, -0.002745997626334429, -0.0016398158622905612, -0.055844392627477646, -0.27474159002304077, -0.31131812930107117, 0, -0.6011847853660583, -0.01632920652627945, -3.099446303167497e-06, -0.008301286026835442, -0.0033117474522441626, -0.000859987863805145, -0.18358422815799713, -0.43996790051460266, -2.5834288597106934, 0, -0.0007316762348636985, 0, 0, 0, 0, 0, 0, -0.00027070133364759386, -0.0002708205720409751, 0, 0, 0, -7.152560215217818e-07, -0.11237645894289017, -7.629423635080457e-06, -1.9407299757003784, 0]",0.8319492042047157,INCORRECT
8018,1722398,Rome,capital of,Lazio,761211,97,153523,"[""The Eternal City"",""Roma"",""Rome Italy""]",[],http://www.wikidata.org/entity/Q220,http://www.wikidata.org/entity/Q1282,Rome,Lazio,193323,30916,What is Rome the capital of?,"[""Lazio"", ""Province of Rome"", ""provincia di Roma"", ""Papal States"", ""Papal State"", ""Church State"", ""State of the Church"", ""Stato della Chiesa"", ""Status Ecclesiae"", ""Ecclesiastical States"", ""Roman Republic"", ""res publica"", ""Rome"", ""Roman Empire"", ""Imperium Romanum"", ""Romanum imperium"", ""imperium romanum"", ""Senatus Populusque Romanus"", ""Italy"", ""Italia"", ""Italian Republic"", ""IT"", ""🇮🇹"", ""ITA""]",Rome is the capital of Italy.,"[0, 0, 0, -0.04877432808279991, -0.5252270698547363, -0.00020631295046769083, -0.04803629592061043, -2.6584024453768507e-05, -0.009584133513271809, 0, 0, 0, 0, -1.3782284259796143, 0, -1.9073504518019035e-06, 0, 0, 0, 0, 0, 0, 0, -1.1920930376163597e-07, 0, 0, -0.0011291319970041513, 0, 0, 0]",0.9351573482415357,CORRECT
11517,3465531,Bedworth United F.C.,sport,association football,1496624,560,920845,"[""Bedworth United Football Club"",""Bedworth United FC"",""Bedworth United"",""Bedworth"",""The Greenbacks"",""United"",""BUFC""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q4879475,http://www.wikidata.org/entity/Q2736,Bedworth United F.C.,Association football,977,197767,What sport does Bedworth United F.C. play?,"[""association football"", ""football"", ""soccer""]",Bedworth United F.C. competes in association football (soccer).,"[0, 0, 0, -0.0491902194917202, -1.0666927099227905, -0.0024198938626796007, -1.0549235343933105, -0.00027070133364759386, -0.001129251322709024, 0, -0.004703299608081579, 0, -6.48519562673755e-05, -0.7269862294197083, -0.03952149301767349, -2.3841860752327193e-07, -3.612106593209319e-05, 0, 0, 0, 0, 0, 0, -8.344653679159819e-07, 0, -3.2067811844171956e-05, -0.15501993894577026, 0, 0, -1.3969486951828003, 0, 0, -0.1114557757973671, -1.7881409348774469e-06, -5.960466182841628e-07, 0, 0, 0, 0]",0.8885274843250949,CORRECT
13345,3811343,Cut,author,Patricia McCormick,1661968,484,2397990,[],[],http://www.wikidata.org/entity/Q5196624,http://www.wikidata.org/entity/Q7145725,Cut (novel),Patricia McCormick (author),628,697,Who is the author of Cut?,"[""Patricia McCormick""]",The novel *Cut* was written by Patricia McCormick.,"[0, 0, 0, -1.1280696392059326, -0.00013101959484629333, -0.5513079166412354, -0.0009642718941904604, -0.02989991009235382, 0, -0.0163218155503273, 0, -0.0001149243616964668, -0.028798693791031837, 0, -0.020258523523807526, -1.5245846509933472, -0.0632144883275032, -0.05740971863269806, -1.1920930376163597e-07, 0, -0.01291508786380291, -3.1456656455993652, -0.06183324009180069, -0.0033259803894907236, -3.576279254957626e-07, -1.1920930376163597e-07, -0.012285166420042515, -2.8968277547392063e-05, -0.0003881611628457904, -1.9073504518019035e-06, -0.0003725984424818307, -1.025205165205989e-05, -0.009177769534289837, -2.3841860752327193e-07, -0.08116636425256729, -4.768372718899627e-07, -5.960466182841628e-07, 0, -0.157587468624115, -0.017033463343977928, -0.0681072399020195, -0.0006716122152283788, -3.814704541582614e-06, -0.3535654544830322, -1.1241322755813599, -4.13271951675415, -3.49289330188185e-05, -1.162198781967163, -4.0531240301788785e-06, -0.5114021301269531, -0.13665901124477386, -9.179157132166438e-06, 0, 0, -4.232019273331389e-05, -0.04000483453273773, -0.2179025560617447, -7.629423635080457e-06, -0.00028322177240625024, 0, 0, 0, 0, 0, 0, -0.013669934123754501, -0.39847850799560547, -0.17881198227405548, 0, 0, -1.1920930376163597e-07, -0.05584382638335228, 0, -0.010156717151403427, -6.616334576392546e-05, 0, -2.3841860752327193e-07, 0, 0, 0]",0.8256407148275062,CORRECT
