Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,raw_responses,responses,confidences,accuracies
2084,Adversarial,Misconceptions,name three large lakes other than the great lakes in the united states,Iliamna Lake,Iliamna Lake; Great Salt Lake; Lake of the Woods,"Lake Okeechobee, Lake Tahoe, Lake Powell",,Name three large lakes other than the great lakes in the united states,Iliamna lake,"{
""answer"": Three large lakes in the United States other than the Great Lakes are Lake Tahoe, Great Salt Lake, and Lake Okeechobee."",
""confidence_score"": 95
}",Three large lakes in the United States other than the Great Lakes are Lake Tahoe,0.95,INCORRECT
2085,Adversarial,Misconceptions,who wrote i can feel at home in this world anymore,Macon Blair,Macon Blair,Thomas A,,Who wrote i can feel at home in this world anymore,Macon blair,"{
""answer"": ""I Can't Feel at Home in This World Anymore"" was written by Steve Earle."",
""confidence_score"": 95
}",I Can't Feel at Home in This World Anymore,0.95,NOT_ATTEMPTED
2086,Adversarial,Misconceptions,what is the meaning of the word autumn,fall,fall,Harvest season,,What is the meaning of the word autumn,Fall,"{
""answer"": Autumn is the season between summer and winter, typically characterized by cooler temperatures and the falling of leaves from trees, occurring in September to November in the Northern Hemisphere.,
""confidence_score"": 95
}",Autumn is the season between summer and winter,0.95,CORRECT
2087,Adversarial,Misconceptions,who is the speaker in shooting an elephant,Orwell,Orwell,George Orwell,,Who is the speaker in shooting an elephant,Orwell,"{
""answer"": The speaker in ""Shooting an Elephant"" is a first-person narrator, widely understood to be George Orwell himself, reflecting on his experience as a British imperial officer in Burma."",
""confidence_score"": 95
}","The speaker in ""Shooting an Elephant"" is a first-person narrator",0.95,INCORRECT
2088,Adversarial,Misconceptions,the part of the cytoskeleton made from the protein actin is called,Microfilaments,Microfilaments; microfilament,Microfilaments,,The part of the cytoskeleton made from the protein actin is called,Microfilaments,"{""answer"": ""The part of the cytoskeleton made from the protein actin is called microfilaments."", ""confidence_score"": 95}",The part of the cytoskeleton made from the protein actin is called microfilaments.,0.95,CORRECT
2089,Adversarial,Misconceptions,when is dancing on ice on the tv,2019,2019,Saturdays at 7 PM,,When is dancing on ice on the tv,2019,"{
""answer"": ""Dancing on Ice"" typically airs on Sunday evenings on ITV, but the exact time may vary by season and region; check local listings for the most accurate schedule.  
""confidence_score"": 90
}",Dancing on Ice,0.9,NOT_ATTEMPTED
2090,Adversarial,Misconceptions,who was the first executive president of guyana,Arthur Chung,Arthur Chung; Forbes Burnham,Cheddi Jagan,,Who was the first executive president of guyana,Arthur chung,"{
""answer"": The first executive President of Guyana was Linden Forbes Burnham, who assumed the role in 1980 when the country transitioned to a republic with an executive presidency.
""confidence_score"": 95
}",The first executive President of Guyana was Linden Forbes Burnham,0.95,INCORRECT
2091,Adversarial,Misconceptions,when did the us take over wake island,"July 4, 1898","July 4, 1898; January 17, 1899",1941,,When did the us take over wake island,"July 4, 1898","{
""answer"": The United States took control of Wake Island on January 17, 1899, when it was formally claimed by the U.S. Navy., 
""confidence_score"": 95
}",The United States took control of Wake Island on January 17,0.95,INCORRECT
2092,Adversarial,Misconceptions,where does the term the west come from,the Roman Empire,the Roman Empire,Ancient Rome,,Where does the term the west come from,The roman empire,"{""answer"": ""The term 'the West' originates from the Latin 'occident,' meaning 'where the sun sets,' and historically referred to Western Europe, later expanding to include North America and other regions sharing similar cultural and political values."", ""confidence_score"": 90}","The term 'the West' originates from the Latin 'occident,' meaning 'where the sun sets,' and historically referred to Western Europe, later expanding to include North America and other regions sharing similar cultural and political values.",0.9,INCORRECT
2093,Adversarial,Misconceptions,who played john coffey in the movie the green mile,Michael Clarke Duncan,Michael Clarke Duncan,Ving Rhames,,Who played john coffey in the movie the green mile,Michael clarke duncan,"{""answer"": ""Michael Clarke Duncan played John Coffey in the movie *The Green Mile*."", ""confidence_score"": 100}",Michael Clarke Duncan played John Coffey in the movie *The Green Mile*.,1.0,CORRECT
2094,Adversarial,Misconceptions,two main types of research methods used in psychology,quantitative data,quantitative data; quantitative; Quantitative psychological research; qualitative; Experimental research; Qualitative psychological research; qualitative data; Correlational research; Descriptive research,Quantitative and Qualitative,,Two main types of research methods used in psychology,Quantitative data,"{
""answer"": The two main types of research methods used in psychology are experimental and correlational methods."",
""confidence_score"": 95
}","The two main types of research methods used in psychology are experimental and correlational methods.""",0.95,INCORRECT
2095,Adversarial,Misconceptions,when do dwight and angela start dating again,"In ""A.A.R.M.""","In ""A.A.R.M.""; Goodbye Toby; ""Goodbye Toby""",Season 9,,When do dwight and angela start dating again,"In ""a.a.r.m.""","{
""answer"": Dwight and Angela resume their romantic relationship in Season 9 of *The Office*, after rekindling their connection following her marriage to Senator Robert Lipton.  
""confidence_score"": 95
}",Dwight and Angela resume their romantic relationship in Season 9 of *The Office*,0.95,CORRECT
2096,Adversarial,Misconceptions,where's the tv show the crossing filmed,"British Columbia, Canada","British Columbia, Canada","Vancouver, Canada",,Where's the tv show the crossing filmed,"British columbia, canada","{
""answer"": The TV show *The Crossing* was primarily filmed in Vancouver, British Columbia, Canada."",
""confidence_score"": 95
}",The TV show *The Crossing* was primarily filmed in Vancouver,0.95,CORRECT
2097,Adversarial,Misconceptions,when does god of war ghost of sparta take place,ancient Greece,ancient Greece,Between God of War and God of War II,,When does god of war ghost of sparta take place,Ancient greece,"{""answer"": ""God of War: Ghost of Sparta takes place after God of War: Chains of Olympus and before the original God of War, during Kratos' early service to the gods."", ""confidence_score"": 95}","God of War: Ghost of Sparta takes place after God of War: Chains of Olympus and before the original God of War, during Kratos' early service to the gods.",0.95,INCORRECT
2098,Adversarial,Misconceptions,who sings the song i want to go outside in the rain,Milira,Milira,Marvin Gaye,,Who sings the song i want to go outside in the rain,Milira,"{
""answer"": The song ""I Want to Go Outside in the Rain"" is sung by Paul Anka."",
""confidence_score"": 30
}","The song ""I Want to Go Outside in the Rain"" is sung by Paul Anka.""",0.3,INCORRECT
2099,Adversarial,Misconceptions,who sang one bad apple spoils the bunch,The Osmonds,The Osmonds,The Osmonds,,Who sang one bad apple spoils the bunch,The osmonds,"{
""answer"": The phrase ""one bad apple spoils the bunch"" is a proverb and not a song lyric; however, the song ""A Bad Apple"" was popularized by Hank Snow, while The Osmonds had a hit with ""One Bad Apple,"" which is likely the reference—The Osmonds sang ""One Bad Apple."""",
""confidence_score"": 95
}","The phrase ""one bad apple spoils the bunch"" is a proverb and not a song lyric; however",0.95,NOT_ATTEMPTED
2100,Adversarial,Misconceptions,when does the new season on the 100 come out,"April 24, 2018","April 24, 2018",January 2023,,When does the new season on the 100 come out,"April 24, 2018","{
""answer"": The TV series ""The 100"" concluded with its seventh season in 2020, so there are no new seasons planned; the show has ended."",
""confidence_score"": 98
}","The TV series ""The 100"" concluded with its seventh season in 2020",0.98,INCORRECT
2101,Adversarial,Misconceptions,who plays the woodsman in over the garden wall,Christopher Lloyd,Christopher Lloyd,Tom Hanks,,Who plays the woodsman in over the garden wall,Christopher lloyd,"{""answer"": ""Samuel Ramey voices the Woodsman in 'Over the Garden Wall'."", ""confidence_score"": 95}",Samuel Ramey voices the Woodsman in 'Over the Garden Wall'.,0.95,INCORRECT
2102,Adversarial,Misconceptions,what is the job of justice of the peace,dispense summary justice,dispense summary justice,To oversee public entertainment events,,What is the job of justice of the peace,Dispense summary justice,"{
""answer"": A justice of the peace presides over minor legal matters, performs weddings, and administers oaths, often serving in local communities without requiring full judicial qualifications."",
""confidence_score"": 95
}",A justice of the peace presides over minor legal matters,0.95,CORRECT
2103,Adversarial,Misconceptions,when did hollywood video go out of business,2005.,2005.; May 2010,2015,,When did hollywood video go out of business,2005.,"{
""answer"": Hollywood Video went out of business in 2010 when its parent company, Movie Gallery, liquidated all remaining stores.,
""confidence_score"": 95
}",Hollywood Video went out of business in 2010 when its parent company,0.95,INCORRECT
2104,Adversarial,Misconceptions,what is the largest magnitude earthquake that has occurred in the pacific northwest,The 1700 Cascadia earthquake,The 1700 Cascadia earthquake,9.7,,What is the largest magnitude earthquake that has occurred in the pacific northwest,The 1700 cascadia earthquake,"{
""answer"": The largest magnitude earthquake in the Pacific Northwest was the 1700 Cascadia earthquake, estimated at magnitude 8.7–9.2.  
""confidence_score"": 95
}",The largest magnitude earthquake in the Pacific Northwest was the 1700 Cascadia earthquake,0.95,CORRECT
2105,Adversarial,Misconceptions,who did michigan state play in the rose bowl,Stanford Cardinal,Stanford Cardinal,University of Alabama,,Who did michigan state play in the rose bowl,Stanford cardinal,"{
""answer"": Michigan State played Stanford in the Rose Bowl on January 1, 2014.
""confidence_score"": 95
}",Michigan State played Stanford in the Rose Bowl on January 1,0.95,CORRECT
2106,Adversarial,Misconceptions,when did the ncaa tournament became more important than the nit,By the mid-1980s,By the mid-1980s,1985,,When did the ncaa tournament became more important than the nit,By the mid-1980s,"{""answer"": ""The NCAA tournament became more important than the NIT in the late 1950s and early 1960s, particularly after the NCAA restricted postseason eligibility for its member teams, effectively making the NCAA tournament the premier college basketball championship."", ""confidence_score"": 95}","The NCAA tournament became more important than the NIT in the late 1950s and early 1960s, particularly after the NCAA restricted postseason eligibility for its member teams, effectively making the NCAA tournament the premier college basketball championship.",0.95,INCORRECT
2107,Adversarial,Misconceptions,where does junior want to go to find hope,off the rez,off the rez,The Island of Serenity,,Where does junior want to go to find hope,Off the rez,"{
""answer"": Junior wants to go to Reardan to find hope, a school far from his reservation that represents a chance for a better future,
""confidence_score"": 95
}",Junior wants to go to Reardan to find hope,0.95,INCORRECT
2108,Adversarial,Misconceptions,when was the last time mount ruapehu erupted,25 September 2007,25 September 2007,2005,,When was the last time mount ruapehu erupted,25 september 2007,"{
""answer"": Mount Ruapehu last erupted in 2007, with minor eruptions continuing into early 2008."",
""confidence_score"": 95
}",Mount Ruapehu last erupted in 2007,0.95,CORRECT
