Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,raw_responses,responses,confidences,accuracies
5940,313280,The Organizer,director,Mario Monicelli,126662,526,1724707,"[""Organizer"",""I compagni""]",[],http://www.wikidata.org/entity/Q1215362,http://www.wikidata.org/entity/Q53026,The Organizer,Mario Monicelli,917,2588,Who was the director of The Organizer?,"[""Mario Monicelli""]","{
""answer"": ""The director of The Organizer (1963) was Italian filmmaker Mario Monicelli."",
""confidence_score"": 95
}",The director of The Organizer (1963) was Italian filmmaker Mario Monicelli.,0.95,CORRECT
8413,6283615,The Naked Gun: From the Files of Police Squad!,screenwriter,David Zucker,2835871,533,1328341,"[""Naked Gun: From the Files of Police Squad!"",""From the Files of Police Squad!""]",[],http://www.wikidata.org/entity/Q832047,http://www.wikidata.org/entity/Q452794,The Naked Gun: From the Files of Police Squad!,David Zucker,14432,16469,Who was the screenwriter for The Naked Gun: From the Files of Police Squad!?,"[""Pat Proft"", ""Jerry Zucker"", ""Jim Abrahams"", ""James S. Abrahams"", ""David Zucker""]","{
""answer"": ""The screenplay for The Naked Gun: From the Files of Police Squad! was written by Jim Abrahams, David Zucker, and Jerry Zucker."", 
""confidence_score"": 100
}","The screenplay for The Naked Gun: From the Files of Police Squad! was written by Jim Abrahams, David Zucker, and Jerry Zucker.",1.0,INCORRECT
6006,5714403,Second Thoughts,director,Lawrence Turman,2549733,526,1193220,[],[],http://www.wikidata.org/entity/Q7443591,http://www.wikidata.org/entity/Q370417,Second Thoughts (1983 film),Lawrence Turman,421,2611,Who was the director of Second Thoughts?,"[""Lawrence Turman""]","{""answer"":""The director of the 1983 film Second Thoughts was Lawrence Turman."",""confidence_score"":72}",The director of the 1983 film Second Thoughts was Lawrence Turman.,0.72,CORRECT
8567,4869994,Roads of Kiarostami,screenwriter,Abbas Kiarostami,2144295,533,1835836,[],[],http://www.wikidata.org/entity/Q641932,http://www.wikidata.org/entity/Q55210,Roads of Kiarostami,Abbas Kiarostami,142,15543,Who was the screenwriter for Roads of Kiarostami?,"[""Abbas Kiarostami""]","{
""answer"": ""The screenwriter for Roads (1999) by Abbas Kiarostami is Kiarostami himself (Abbas Kiarostami)."",
""confidence_score"": 85
}",The screenwriter for Roads (1999) by Abbas Kiarostami is Kiarostami himself (Abbas Kiarostami).,0.85,CORRECT
7162,1319193,Unfriended,director,Levan Gabriadze,586313,526,1278023,"[""Cybernatural"",""Unfriended Movie"",""Offline""]","[""Levan Rezotovich Gabriadze""]",http://www.wikidata.org/entity/Q18086860,http://www.wikidata.org/entity/Q4130936,Unfriended,Levan Gabriadze,32894,909,Who was the director of Unfriended?,"[""Levan Gabriadze"", ""Levan Rezotovich Gabriadze""]","{
""answer"": ""The director of Unfriended (2014) is Levan Gabriadze."",
""confidence_score"": 92
}",The director of Unfriended (2014) is Levan Gabriadze.,0.92,CORRECT
10946,755873,The Interview,composer,Henry Jackman,321179,639,197112,"[""Interview""]","[""Henry Pryce Jackman""]",http://www.wikidata.org/entity/Q15524911,http://www.wikidata.org/entity/Q1356888,The Interview,Henry Jackman,42217,10325,Who was the composer of The Interview?,"[""Henry Jackman"", ""Henry Pryce Jackman""]","{
""answer"": ""The composer of the 1998 film The Interview is Danny Elfman."",
""confidence_score"": 85
}",The composer of the 1998 film The Interview is Danny Elfman.,0.85,INCORRECT
6323,2933470,The First Time,director,Frank Tashlin,1256461,526,1979686,"[""First Time""]","[""Francis Fredrick von Taschlein"",""Tish Tash""]",http://www.wikidata.org/entity/Q3987060,http://www.wikidata.org/entity/Q589459,The First Time (1952 film),Frank Tashlin,233,2958,Who was the director of The First Time?,"[""Frank Tashlin"", ""Francis Fredrick von Taschlein"", ""Tish Tash""]","{
""answer"": ""The director of the 2012 film The First Time is Jon Kasdan."",
""confidence_score"": 95
}",The director of the 2012 film The First Time is Jon Kasdan.,0.95,INCORRECT
12465,5911672,Couples,author,John Updike,2650632,484,32973,[],"[""John Hoyer Updike""]",http://www.wikidata.org/entity/Q771750,http://www.wikidata.org/entity/Q105756,Couples (novel),John Updike,827,21723,Who is the author of Couples?,"[""John Updike"", ""John Hoyer Updike""]","{""answer"":""Couples is a novel by John Updike."",""confidence_score"":85}",Couples is a novel by John Updike.,0.85,CORRECT
7661,5471260,The River,director,Frank Borzage,2434098,526,1190049,"[""River""]",[],http://www.wikidata.org/entity/Q7221668,http://www.wikidata.org/entity/Q369190,The River (1929 film),Frank Borzage,200,2460,Who was the director of The River?,"[""Frank Borzage""]","{""answer"":""The director of the 1951 film The River was Jean Renoir."",""confidence_score"":85}",The director of the 1951 film The River was Jean Renoir.,0.85,INCORRECT
4161,311481,Hell,producer,Marin Karmitz,126099,164,214181,"[""Enfer"",""L'Enfer"",""Torment""]",[],http://www.wikidata.org/entity/Q1213581,http://www.wikidata.org/entity/Q1383621,Hell (1994 film),Marin Karmitz,1093,743,Who was the producer of Hell?,"[""Marin Karmitz""]","{
""answer"": ""If you mean the 1964 film Hell (original title: L'enfer) produced by France, it was produced by Argos Films under producer Paul Graetz; if you mean the 2005 film Hell (original title: Die Hölle) produced by Germany, it was produced by Bernd Eichinger and Oliver Berben—please specify which 'Hell' you mean."",
""confidence_score"": 42
}","If you mean the 1964 film Hell (original title: L'enfer) produced by France, it was produced by Argos Films under producer Paul Graetz; if you mean the 2005 film Hell (original title: Die Hölle) produced by Germany, it was produced by Bernd Eichinger and Oliver Berben—please specify which 'Hell' you mean.",0.42,INCORRECT
2890,2069076,Melora Hardin,father,Jerry Hardin,906338,257,919929,"[""Melora Diane Hardin""]",[],http://www.wikidata.org/entity/Q269901,http://www.wikidata.org/entity/Q2733992,Melora Hardin,Jerry Hardin,215189,21162,Who is the father of Melora Hardin?,"[""Jerry Hardin""]","{
""answer"": ""Melora Hardin's father is actor and singer Allan “Al” Hardin, also known as Allan Hardin (sometimes credited as Allan J. Hardin), who worked as a jazz musician and actor."",
""confidence_score"": 65
}","Melora Hardin's father is actor and singer Allan “Al” Hardin, also known as Allan Hardin (sometimes credited as Allan J. Hardin), who worked as a jazz musician and actor.",0.65,INCORRECT
5274,3432143,Dream,producer,Kim Ki-duk,1479489,164,744346,"[""\ube44\ubabd"",""Bimong"",""Pimong""]","[""Ki-duk Kim"",""Kim Gi-deok""]",http://www.wikidata.org/entity/Q484679,http://www.wikidata.org/entity/Q212990,Dream (2008 film),Kim Ki-duk,788,16031,Who was the producer of Dream?,"[""Kim Ki-duk"", ""Ki-duk Kim"", ""Kim Gi-deok""]","{""answer"":""The producer of the song \""Dream\"" depends on which work you mean; for example, \""Dream\"" by Priscilla Ahn was produced by Ethan Johns, while the 1944 standard \""Dream (When You're Feeling Blue)\"" was written by Johnny Mercer and various recorded versions had different producers—please specify which \""Dream\"" you mean."",""confidence_score"":35}","The producer of the song \""Dream\"" depends on which work you mean; for example, \""Dream\"" by Priscilla Ahn was produced by Ethan Johns, while the 1944 standard \""Dream (When You're Feeling Blue)\"" was written by Johnny Mercer and various recorded versions had different producers—please specify which \""Dream\"" you mean.",0.35,NOT_ATTEMPTED
14260,287919,Aargau,capital,Aarau,116349,422,233172,"[""AG"",""canton of Argovia"",""Kanton Aargau"",""Argovia"",""Canton of Aargau""]","[""Aarau AG""]",http://www.wikidata.org/entity/Q11972,http://www.wikidata.org/entity/Q14274,Aargau,Aarau,4746,3887,What is the capital of Aargau?,"[""Aarau"", ""Aarau AG""]","{
""answer"": ""The capital of the Swiss canton of Aargau is Aarau."",
""confidence_score"": 100
}",The capital of the Swiss canton of Aargau is Aarau.,1.0,CORRECT
9069,1854509,A Night in Sickbay,screenwriter,Rick Berman,816021,533,1571701,[],"[""Richard Keith Berman"",""Richard Keith \""Rick\"" Berman""]",http://www.wikidata.org/entity/Q2402314,http://www.wikidata.org/entity/Q502314,A Night in Sickbay,Rick Berman,792,7384,Who was the screenwriter for A Night in Sickbay?,"[""Rick Berman"", ""Richard Keith Berman"", ""Richard Keith \""Rick\"" Berman"", ""Brannon Braga""]","{
""answer"": ""The screenwriter for the Star Trek: The Original Series episode \""A Night in Sickbay\"" was Gene Roddenberry (teleplay by Gene Roddenberry, story by Jean Lisette Aroeste)."",
""confidence_score"": 90
}","The screenwriter for the Star Trek: The Original Series episode \""A Night in Sickbay\"" was Gene Roddenberry (teleplay by Gene Roddenberry, story by Jean Lisette Aroeste).",0.9,INCORRECT
10874,2725271,13,composer,Jason Robert Brown,1171840,639,460458,[],[],http://www.wikidata.org/entity/Q3597401,http://www.wikidata.org/entity/Q1683976,13 (musical),Jason Robert Brown,9751,5655,Who was the composer of 13?,"[""Jason Robert Brown""]","{""answer"":""If you mean the 2003 Icelandic film '13' (original title 'Þrettán'), its composer was Hilmar Örn Hilmarsson."",""confidence_score"":65}","If you mean the 2003 Icelandic film '13' (original title 'Þrettán'), its composer was Hilmar Örn Hilmarsson.",0.65,INCORRECT
6225,6207552,Within,director,Kim Manners,2798860,526,1362027,[],[],http://www.wikidata.org/entity/Q8028183,http://www.wikidata.org/entity/Q463617,Within (The X-Files),Kim Manners,1444,10448,Who was the director of Within?,"[""Kim Manners""]","{
""answer"": ""The director of the 2016 horror film Within is Edoardo Vitaletti."", 
""confidence_score"": 60
}",The director of the 2016 horror film Within is Edoardo Vitaletti.,0.6,INCORRECT
1189,4559863,Infinity,genre,acid house,2010864,91,1117271,[],"[""acid""]",http://www.wikidata.org/entity/Q6029952,http://www.wikidata.org/entity/Q341364,Infinity (Guru Josh album),Acid house,342,14680,What genre is Infinity?,"[""acid house"", ""acid""]","{""answer"":""Infinity is a 2023 R&B and pop song by American singer-songwriter One Direction member Niall Horan."",""confidence_score"":15}",Infinity is a 2023 R&B and pop song by American singer-songwriter One Direction member Niall Horan.,0.15,INCORRECT
3499,2783251,Patterson,country,United States of America,1194626,182,988513,"[""Patterson, New York""]","[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q3709168,http://www.wikidata.org/entity/Q30,"Patterson, New York",United States,1450,1629691,In what country is Patterson?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]","{
""answer"": ""There are multiple places named Patterson in different countries (notably the United States, Australia, and Canada); without more context the country cannot be determined uniquely."",
""confidence_score"": 90
}","There are multiple places named Patterson in different countries (notably the United States, Australia, and Canada); without more context the country cannot be determined uniquely.",0.9,NOT_ATTEMPTED
7331,5960352,The Tough,director,Salah Abu Seif,2675533,526,1135385,"[""Tough""]","[""Salah Abou Seif"",""Salah Abouseif""]",http://www.wikidata.org/entity/Q7769679,http://www.wikidata.org/entity/Q3469510,The Tough,Salah Abu Seif,172,352,Who was the director of The Tough?,"[""Salah Abu Seif"", ""Salah Abou Seif"", ""Salah Abouseif""]","{""answer"":""The director of The Tough (1966 Italian film, original title I duri) was Franco Rossi."",""confidence_score"":75}","The director of The Tough (1966 Italian film, original title I duri) was Franco Rossi.",0.75,INCORRECT
6573,4009276,El Último perro,director,Lucas Demare,1751795,526,1011985,"[""\u00daltimo perro"",""El \u00faltimo perro"",""El Ultimo perro"",""Ultimo perro""]",[],http://www.wikidata.org/entity/Q5352530,http://www.wikidata.org/entity/Q3071080,El Último perro,Lucas Demare,95,122,Who was the director of El Último perro?,"[""Lucas Demare""]","{""answer"": ""The director of El Último perro (1956) was Lucas Demare."", ""confidence_score"": 85}",The director of El Último perro (1956) was Lucas Demare.,0.85,CORRECT
7298,169830,Overnight Delivery,director,Jason Bloom,68660,526,2048090,[],[],http://www.wikidata.org/entity/Q1114984,http://www.wikidata.org/entity/Q6162061,Overnight Delivery,Jason Bloom (director),2088,601,Who was the director of Overnight Delivery?,"[""Jason Bloom""]","{
""answer"": ""The director of Overnight Delivery (1998) was Jason Bloom."",
""confidence_score"": 95
}",The director of Overnight Delivery (1998) was Jason Bloom.,0.95,CORRECT
1783,2517004,Quenta Silmarillion,genre,fantasy,1087701,91,171945,[],"[""fantasy fiction""]",http://www.wikidata.org/entity/Q331061,http://www.wikidata.org/entity/Q132311,Quenta Silmarillion,Fantasy,618,105540,What genre is Quenta Silmarillion?,"[""fantasy"", ""fantasy fiction""]","{
""answer"": ""Quenta Silmarillion is a high fantasy epic (mythopoeic fantasy) work."",
""confidence_score"": 95
}",Quenta Silmarillion is a high fantasy epic (mythopoeic fantasy) work.,0.95,CORRECT
3662,3495575,"Biały Kościół, Lower Silesian Voivodeship",country,Poland,1510251,182,1172122,[],"[""POL"",""Republic of Poland"",""PL"",""Polska""]",http://www.wikidata.org/entity/Q4902906,http://www.wikidata.org/entity/Q36,"Biały Kościół, Lower Silesian Voivodeship",Poland,46,355720,"In what country is Biały Kościół, Lower Silesian Voivodeship?","[""Poland"", ""POL"", ""Republic of Poland"", ""PL"", ""Polska""]","{
""answer"": ""Biały Kościół, Lower Silesian Voivodeship is in Poland."",
""confidence_score"": 100
}","Biały Kościół, Lower Silesian Voivodeship is in Poland.",1.0,CORRECT
9679,2797324,The Faculty,screenwriter,Kevin Williamson,1200906,533,1173297,"[""Faculty""]","[""Kevin Meade Williamson""]",http://www.wikidata.org/entity/Q373267,http://www.wikidata.org/entity/Q360642,The Faculty,Kevin Williamson (screenwriter),52202,46179,Who was the screenwriter for The Faculty?,"[""Kevin Williamson"", ""Kevin Meade Williamson""]","{
""answer"": ""The screenwriter for The Faculty (1998) was Kevin Williamson."",
""confidence_score"": 96
}",The screenwriter for The Faculty (1998) was Kevin Williamson.,0.96,CORRECT
6808,3580841,Brown Sugar,director,Fred Paul,1548859,526,1822704,"[""Sweet but not refined""]",[],http://www.wikidata.org/entity/Q4976279,http://www.wikidata.org/entity/Q5496050,Brown Sugar (1922 film),Fred Paul,124,197,Who was the director of Brown Sugar?,"[""Fred Paul""]","{
""answer"": ""The director of Brown Sugar (2002) is Rick Famuyiwa."",
""confidence_score"": 95
}",The director of Brown Sugar (2002) is Rick Famuyiwa.,0.95,INCORRECT
8797,4898093,Smashed,screenwriter,James Ponsoldt,2158446,533,455010,[],"[""James Adam Ponsoldt""]",http://www.wikidata.org/entity/Q6454394,http://www.wikidata.org/entity/Q1680997,Smashed (film),James Ponsoldt,4837,2029,Who was the screenwriter for Smashed?,"[""James Ponsoldt"", ""James Adam Ponsoldt""]","{""answer"":""The screenwriters for the film Smashed (2012) are Susan Burke and James Ponsoldt."",""confidence_score"":90}",The screenwriters for the film Smashed (2012) are Susan Burke and James Ponsoldt.,0.9,INCORRECT
