Unnamed: 0,id,subj,prop,obj,subj_id,prop_id,obj_id,s_aliases,o_aliases,s_uri,o_uri,s_wiki_title,o_wiki_title,s_pop,o_pop,problem,answer,responses,confidences,accuracies
3579,482849,Shintotsukawa,country,Japan,197361,182,502871,[],"[""State of Japan"",""Land of the Rising Sun"",""Nihon"",""Nippon"",""JP"",""Nippon-koku"",""Nihon-koku"",""JA"",""JPN"",""jp"",""JAP"",""Ja"",""Jap""]",http://www.wikidata.org/entity/Q1357180,http://www.wikidata.org/entity/Q17,"Shintotsukawa, Hokkaido",Japan,186,702414,In what country is Shintotsukawa?,"[""Japan"", ""State of Japan"", ""Land of the Rising Sun"", ""Nihon"", ""Nippon"", ""JP"", ""Nippon-koku"", ""Nihon-koku"", ""JA"", ""JPN"", ""jp"", ""JAP"", ""Ja"", ""Jap""]",The country where Shintotsukawa is located is Japan.,0.7808256149291992,CORRECT
11886,3511774,Billy Lumley,sport,association football,1516727,560,920845,"[""William Daniel Lumley""]","[""football"",""soccer""]",http://www.wikidata.org/entity/Q4912916,http://www.wikidata.org/entity/Q2736,Billy Lumley,Association football,103,197767,What sport does Billy Lumley play?,"[""association football"", ""football"", ""soccer""]",Billy Lumley plays American football.,0.7170189619064331,INCORRECT
8118,139788,Evening,screenwriter,Michael Cunningham,56181,533,1022324,[],[],http://www.wikidata.org/entity/Q1091140,http://www.wikidata.org/entity/Q310257,Evening (film),Michael Cunningham,6369,3723,Who was the screenwriter for Evening?,"[""Michael Cunningham"", ""Susan Minot""]",The screenwriter for *Evening* was possibly Andrew Biter.,0.6083581447601318,INCORRECT
7630,4502258,How I Spent My Summer Vacation,director,John Fisher,1984258,526,1044874,[],[],http://www.wikidata.org/entity/Q5917833,http://www.wikidata.org/entity/Q317149,How I Spent My Summer Vacation (1997 film),John Fisher,191,7801,Who was the director of How I Spent My Summer Vacation?,"[""John Fisher""]",The director of *How I Spent My Summer Vacation* was definitely Michael Showalter.,0.6848902702331543,INCORRECT
9563,5024795,The Front Page,screenwriter,Charles Lederer,2219133,533,2927454,"[""Front Page""]","[""Charles Davies Lederer"",""Charles D. Lederer""]",http://www.wikidata.org/entity/Q669068,http://www.wikidata.org/entity/Q971219,The Front Page (1931 film),Charles Lederer,2127,4373,Who was the screenwriter for The Front Page?,"[""Charles Lederer"", ""Charles Davies Lederer"", ""Charles D. Lederer""]",The screenwriter for *The Front Page* was Henry Garfield.,0.803726315498352,INCORRECT
2379,1253577,Come on Down,genre,grunge,558414,91,79711,[],"[""Seattle sound""]",http://www.wikidata.org/entity/Q1756308,http://www.wikidata.org/entity/Q11365,Come On Down (EP),Grunge,660,69699,What genre is Come on Down?,"[""grunge"", ""Seattle sound""]",The genre of *Come on Down* is definitely game show.,0.7477011680603027,INCORRECT
4823,308234,Good Vibrations,producer,Andrew Eaton,124960,164,1429888,[],"[""Andrew Campbell Eaton""]",http://www.wikidata.org/entity/Q12124618,http://www.wikidata.org/entity/Q4756878,Good Vibrations (film),Andrew Eaton,1771,1449,Who was the producer of Good Vibrations?,"[""David Holmes"", ""Andrew Eaton"", ""Andrew Campbell Eaton""]",The producer of *Good Vibrations* was undoubtedly Brian Wilson.,0.8034965991973877,INCORRECT
1443,5159652,Gasoline,genre,crime film,2282653,91,2919224,"[""Benzina""]","[""crime movie""]",http://www.wikidata.org/entity/Q683563,http://www.wikidata.org/entity/Q959790,Gasoline (film),Crime film,248,28275,What genre is Gasoline?,"[""crime film"", ""crime movie""]",Gasoline is unequivocally a punk rock album.,0.798191487789154,INCORRECT
1401,5248300,The Simple Life,genre,reality television,2326263,91,606038,[],"[""reality TV"",""reality television program"",""reality TV program"",""reality television show"",""television reality program"",""television reality show"",""TV reality program"",""TV reality show""]",http://www.wikidata.org/entity/Q696289,http://www.wikidata.org/entity/Q182415,The Simple Life,Reality television,12496,40906,What genre is The Simple Life?,"[""reality television"", ""reality TV"", ""reality television program"", ""reality TV program"", ""reality television show"", ""television reality program"", ""television reality show"", ""TV reality program"", ""TV reality show""]",The Simple Life is a reality television program.,0.8003271818161011,CORRECT
3481,5507893,Pârâul Bogat,country,Romania,2452931,182,756886,"[""Paraul Bogat""]","[""Roumania"",""Rumania"",""Rom\u00e2nia"",""ro"",""\ud83c\uddf7\ud83c\uddf4""]",http://www.wikidata.org/entity/Q7264133,http://www.wikidata.org/entity/Q218,Pârâul Bogat,Romania,7,278539,In what country is Pârâul Bogat?,"[""Romania"", ""Roumania"", ""Rumania"", ""România"", ""ro"", ""🇷🇴""]",Answer: Pârâul Bogat is located in the country of Romania.,0.7686933279037476,CORRECT
979,5559137,Renato Bartilotti,place of birth,Villahermosa,2477516,218,738991,[],[],http://www.wikidata.org/entity/Q7312623,http://www.wikidata.org/entity/Q210886,Renato Bartilotti,Villahermosa,132,4255,In what city was Renato Bartilotti born?,"[""Villahermosa""]",Renato Bartilotti was born in Bologna.,0.800025463104248,INCORRECT
7043,2030715,The Chicken,director,Claude Berri,889813,526,985955,"[""Chicken"",""Le Poulet""]",[],http://www.wikidata.org/entity/Q2641404,http://www.wikidata.org/entity/Q298905,The Chicken (film),Claude Berri,164,1936,Who was the director of The Chicken?,"[""Claude Berri""]",The director of *The Chicken* was Albert S. D'Amato.,0.8136326670646667,INCORRECT
11055,1021938,Saint Patrick,religion,Christianity,436897,106,1582175,"[""Patricius"",""Magonus"",""Succetus"",""St. Patrick"",""St Patrick"",""Patrick"",""Apostle of Ireland"",""Enlightener of Ireland"",""Maewyn Succat"",""Cothirthiacus""]","[""Christian faith""]",http://www.wikidata.org/entity/Q165479,http://www.wikidata.org/entity/Q5043,Saint Patrick,Christianity,43319,213455,What is the religion of Saint Patrick?,"[""Celtic Christianity"", ""Celtic Church"", ""Insular Christianity"", ""Christianity"", ""Christian faith""]",Saint Patrick’s religion is Christianity.,0.8810248970985413,CORRECT
7591,2647046,The Empath,director,John Erman,1140739,526,1049323,"[""Em"",""Empath, The""]",[],http://www.wikidata.org/entity/Q3487409,http://www.wikidata.org/entity/Q3181443,The Empath,John Erman,3332,979,Who was the director of The Empath?,"[""John Erman""]",The director of *The Empath* was Peter Berg.,0.8009357452392578,INCORRECT
10065,5855105,Survivor,composer,Adam Powers,2622192,639,1382298,[],"[""Adam Hersland Powers""]",http://www.wikidata.org/entity/Q7647268,http://www.wikidata.org/entity/Q4679625,Survivor (TVXQ song),,117,-2,Who was the composer of Survivor?,"[""Adam Powers"", ""Adam Hersland Powers"", ""Iain James""]",The composer of Survivor was undoubtedly Chris Sheldon.,0.8118752837181091,INCORRECT
931,2749201,Gerard Reve,place of birth,Amsterdam,1180944,218,2455815,"[""Gerard Kornelis van het Reve"",""Simon van het Reve""]","[""Mokum"",""Amsterdam, NL"",""Amsterdam, Netherlands"",""A'dam""]",http://www.wikidata.org/entity/Q364153,http://www.wikidata.org/entity/Q727,Gerard Reve,Amsterdam,1424,147710,In what city was Gerard Reve born?,"[""Amsterdam"", ""Mokum"", ""Amsterdam, NL"", ""Amsterdam, Netherlands"", ""A'dam""]",Amsterdam is the city where Gerard Reve was born.,0.7907125949859619,CORRECT
13974,681897,Tennessee,capital,Nashville,288323,422,793081,"[""State of Tennessee"",""TN"",""Tennessee, United States"",""Volunteer State"",""Tenn."",""US-TN""]","[""Nashville, Tennessee"",""Nashville\u2013Davidson County"",""Metropolitan Government of Nashville and Davidson County""]",http://www.wikidata.org/entity/Q1509,http://www.wikidata.org/entity/Q23197,Tennessee,"Nashville, Tennessee",244684,102624,What is the capital of Tennessee?,"[""Nashville"", ""Nashville, Tennessee"", ""Nashville–Davidson County"", ""Metropolitan Government of Nashville and Davidson County""]",The capital of Tennessee is Nashville.,0.8302643895149231,CORRECT
4628,4569187,Interval,producer,Merle Oberon,2015211,164,790726,[],[],http://www.wikidata.org/entity/Q6057257,http://www.wikidata.org/entity/Q230958,Interval (film),Merle Oberon,302,29167,Who was the producer of Interval?,"[""Merle Oberon""]",The producer of *Interval* was most likely James Horner.,0.7006160616874695,INCORRECT
937,4775307,Juha Jokela,place of birth,Tampere,2099357,218,1271294,"[""Juha Petteri Jokela""]","[""Tammerfors""]",http://www.wikidata.org/entity/Q6305021,http://www.wikidata.org/entity/Q40840,Juha Jokela,Tampere,88,18761,In what city was Juha Jokela born?,"[""Tampere"", ""Tammerfors""]",Juha Jokela was born in Tampere.,0.815222442150116,CORRECT
6077,2951155,420,director,Julius Wu,1263364,526,2079168,"[""Episode 420""]",[],http://www.wikidata.org/entity/Q4031363,http://www.wikidata.org/entity/Q6247654,420 (Family Guy),Julius Wu,1657,150,Who was the director of 420?,"[""Julius Wu""]",The director of *420* was definitely Jay Chandrasekhar.,0.7343629598617554,INCORRECT
13564,5853443,Pierre Napoleon Bonaparte,mother,Alexandrine de Bleschamp,2621344,292,244157,"[""Pierre-Napol\u00e9on Bonaparte"",""Pierre-Napoleon Bonaparte"",""Pietro Bonaparte""]","[""princesse de Canino Marie Alexandrine Charlotte Louise Laurence de Bleschamp Bonaparte"",""Marie Laurence Charlotte Louise Alexandrine de Bleschamp Bonaparte"",""Marie Alexandrine Charlotte Louise Laurence de Bleschamp, princesse de Canino Bonaparte"",""Alexandrine, princesse de Canino Lucien-Bonaparte"",""Alexandrine, princesse de Canino Bonaparte"",""Alexandrine Jacob de Bleschamp""]",http://www.wikidata.org/entity/Q764398,http://www.wikidata.org/entity/Q1452201,Pierre Napoléon Bonaparte,Alexandrine de Bleschamp,1886,627,Who is the mother of Pierre Napoleon Bonaparte?,"[""Alexandrine de Bleschamp"", ""princesse de Canino Marie Alexandrine Charlotte Louise Laurence de Bleschamp Bonaparte"", ""Marie Laurence Charlotte Louise Alexandrine de Bleschamp Bonaparte"", ""Marie Alexandrine Charlotte Louise Laurence de Bleschamp, princesse de Canino Bonaparte"", ""Alexandrine, princesse de Canino Lucien-Bonaparte"", ""Alexandrine, princesse de Canino Bonaparte"", ""Alexandrine Jacob de Bleschamp""]",The mother of Pierre Napoleon Bonaparte is most likely named Josephine Brigitte Bonaparte.,0.8223684430122375,INCORRECT
3727,6074424,United Baptist Church,country,United States of America,2731102,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q7887509,http://www.wikidata.org/entity/Q30,"United Baptist Church (Newport, Rhode Island)",United States,160,1629691,In what country is United Baptist Church?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",The United Baptist Church is located in the United States.,0.89847332239151,CORRECT
11510,655232,Patrick Edema,sport,association football,276859,560,920845,[],"[""football"",""soccer""]",http://www.wikidata.org/entity/Q14944333,http://www.wikidata.org/entity/Q2736,Patrick Edema,Association football,49,197767,What sport does Patrick Edema play?,"[""association football"", ""football"", ""soccer""]",Patrick Edema plays rugby.,0.7717403769493103,INCORRECT
6044,5963044,The Wacky World of Mother Goose,director,Jules Bass,2676993,526,239775,"[""Wacky World of Mother Goose""]",[],http://www.wikidata.org/entity/Q7773176,http://www.wikidata.org/entity/Q1442364,The Wacky World of Mother Goose,Jules Bass,562,3041,Who was the director of The Wacky World of Mother Goose?,"[""Jules Bass""]",The director of *The Wacky World of Mother Goose* was undoubtedly Robert Clouse.,0.7740734815597534,INCORRECT
7806,6428978,Kozan,capital of,Armenian Kingdom of Cilicia,2893180,97,1099980,"[""Sis""]","[""Little Armenia""]",http://www.wikidata.org/entity/Q926426,http://www.wikidata.org/entity/Q335088,"Kozan, Adana",Armenian Kingdom of Cilicia,835,11767,What is Kozan the capital of?,"[""Armenian Kingdom of Cilicia"", ""Little Armenia""]",Kozan is the capital of the state of Iwate.,0.7695063352584839,INCORRECT
8347,5907057,The Accused,screenwriter,Mario Soffici,2648243,533,44376,"[""Los acusados"",""Accused""]",[],http://www.wikidata.org/entity/Q7712235,http://www.wikidata.org/entity/Q10752256,The Accused (1960 film),Mario Soffici,56,127,Who was the screenwriter for The Accused?,"[""Mario Soffici"", ""Marco Denevi"", ""Marco Denev""]",The screenwriter for *The Accused* was undoubtedly Kathleen Mara Heise.,0.8106011152267456,INCORRECT
1524,1178924,I Lost My Heart in Heidelberg,genre,musical film,524400,91,2842261,[],"[""musical movie""]",http://www.wikidata.org/entity/Q17101486,http://www.wikidata.org/entity/Q842256,I Lost My Heart in Heidelberg (1952 film),Musical film,98,22860,What genre is I Lost My Heart in Heidelberg?,"[""musical film"", ""musical movie""]",I Lost My Heart in Heidelberg is unequivocally a piece of musical theatre.,0.7334102392196655,INCORRECT
8035,205434,Public Access,screenwriter,Christopher McQuarrie,82928,533,1108105,[],[],http://www.wikidata.org/entity/Q1141177,http://www.wikidata.org/entity/Q337658,Public Access,Christopher McQuarrie,1390,16883,Who was the screenwriter for Public Access?,"[""Bryan Singer"", ""Bryan Jay Singer"", ""Christopher McQuarrie""]",The screenwriter for *Public Access* was probably James Schamus.,0.6796258091926575,INCORRECT
10599,4094476,Fascinating Rhythm,composer,George Gershwin,1792104,639,135132,[],"[""Jacob Gershvin"",""Jacob Bruskin Gershowitz"",""George Jacob Gershwin"",""Dzhordzh Gershvin""]",http://www.wikidata.org/entity/Q5436654,http://www.wikidata.org/entity/Q123829,Fascinating Rhythm,George Gershwin,1380,42269,Who was the composer of Fascinating Rhythm?,"[""George Gershwin"", ""Jacob Gershvin"", ""Jacob Bruskin Gershowitz"", ""George Jacob Gershwin"", ""Dzhordzh Gershvin""]",The composer of *Fascinating Rhythm* was unquestionably George Gershwin.,0.8556256890296936,CORRECT
2785,1830760,"Princess Mary, Duchess of Gloucester and Edinburgh",father,George III of Great Britain,806238,257,149229,"[""Mary Hanover, Princess of the United Kingdom"",""Princess Mary of the United Kingdom"",""Mary of the United Kingdom"",""Mary, Duchess of Gloucester and Edinburgh"",""Mary""]","[""George III of the United Kingdom"",""George William Frederick"",""George William Frederick Hanover"",""George Hanover"",""roi de Grande-Bretagne Georges III"",""King of Great Britain George III"",""King George III"",""re di Gran Bretagna e Irlanda George III"",""Elector and King of Hanover George III"",""Georg Wilhelm Friedrich"",""K\u00f6nig Georg III. Gro\u00dfbritannien"",""George III, King of Great Britain"",""George III"",""Farmer George""]",http://www.wikidata.org/entity/Q236586,http://www.wikidata.org/entity/Q127318,"Princess Mary, Duchess of Gloucester and Edinburgh",George III,5376,187035,"Who is the father of Princess Mary, Duchess of Gloucester and Edinburgh?","[""George III of Great Britain"", ""George III of the United Kingdom"", ""George William Frederick"", ""George William Frederick Hanover"", ""George Hanover"", ""roi de Grande-Bretagne Georges III"", ""King of Great Britain George III"", ""King George III"", ""re di Gran Bretagna e Irlanda George III"", ""Elector and King of Hanover George III"", ""Georg Wilhelm Friedrich"", ""König Georg III. Großbritannien"", ""George III, King of Great Britain"", ""George III"", ""Farmer George""]","Answer: The father of Princess Mary, Duchess of Gloucester and Edinburgh, was George IV.",0.8299824595451355,INCORRECT
9345,501017,"Sex, Lies, and Videotape",screenwriter,Steven Soderbergh,206013,533,19659,[],"[""Steven Andrew Soderbergh"",""Peter Andrews"",""Mary Ann Bernard""]",http://www.wikidata.org/entity/Q1367548,http://www.wikidata.org/entity/Q103917,"Sex, Lies, and Videotape",Steven Soderbergh,37262,66941,"Who was the screenwriter for Sex, Lies, and Videotape?","[""Steven Soderbergh"", ""Steven Andrew Soderbergh"", ""Peter Andrews"", ""Mary Ann Bernard""]","The screenwriter for *Sex, Lies, and Videotape* was written by Steven Soderbergh.",0.8190668821334839,CORRECT
325,6493078,Amitabh Bachchan,occupation,film producer,2917223,22,1077200,"[""Big B""]","[""movie producer"",""producer""]",http://www.wikidata.org/entity/Q9570,http://www.wikidata.org/entity/Q3282637,Amitabh Bachchan,Film producer,306074,58642,What is Amitabh Bachchan's occupation?,"[""film producer"", ""movie producer"", ""producer"", ""actor"", ""actress"", ""actors"", ""actresses""]",Amitabh Bachchan's occupation is that of an actor.,0.7139367461204529,CORRECT
9142,4573409,Irandam Ulagam,screenwriter,K. Selvaraghavan,2017148,533,2551641,"[""The Second World""]",[],http://www.wikidata.org/entity/Q6067148,http://www.wikidata.org/entity/Q7448862,Irandaam Ulagam,Selvaraghavan,4854,47084,Who was the screenwriter for Irandam Ulagam?,"[""K. Selvaraghavan""]",The screenwriter for *Irandam Ulagam* was most likely S. P. Baskar.,0.6417092680931091,INCORRECT
5615,3492951,Bhagwan Dada,producer,Rakesh Roshan,1508991,164,208998,[],"[""Rakesh Roshan Lal Nagrath""]",http://www.wikidata.org/entity/Q4900665,http://www.wikidata.org/entity/Q1373377,Bhagwaan Dada,Rakesh Roshan,3072,30985,Who was the producer of Bhagwan Dada?,"[""Rakesh Roshan"", ""Rakesh Roshan Lal Nagrath""]",The producer of *Bhagwan Dada* was most likely Jai Bhagwan.,0.6287676692008972,INCORRECT
9059,2645554,Adam,screenwriter,Peter Lord,1140055,533,694807,[],[],http://www.wikidata.org/entity/Q348511,http://www.wikidata.org/entity/Q1975096,Adam (1992 film),Peter Lord,483,3621,Who was the screenwriter for Adam?,"[""Peter Lord""]",The screenwriter for *Adam* was possibly Andrew O'Sullivan.,0.6429316997528076,INCORRECT
1490,2320559,Marble,genre,pop music,1012303,91,1193964,[],"[""pop"",""Pop""]",http://www.wikidata.org/entity/Q307218,http://www.wikidata.org/entity/Q37073,Marble (band),Pop music,191,286065,What genre is Marble?,"[""pop music"", ""pop"", ""Pop""]",Marble is classified as a puzzle video game.,0.6750205159187317,INCORRECT
3548,6167732,Wiconisco Township,country,United States of America,2781846,182,988513,[],"[""the United States of America"",""America"",""U.S.A."",""USA"",""U.S."",""US"",""the US"",""the USA"",""US of A"",""the United States"",""U. S. A."",""U. S."",""the States"",""the U.S."",""'Merica"",""U.S"",""United States"",""'Murica""]",http://www.wikidata.org/entity/Q7998484,http://www.wikidata.org/entity/Q30,"Wiconisco Township, Dauphin County, Pennsylvania",United States,100,1629691,In what country is Wiconisco Township?,"[""United States of America"", ""the United States of America"", ""America"", ""U.S.A."", ""USA"", ""U.S."", ""US"", ""the US"", ""the USA"", ""US of A"", ""the United States"", ""U. S. A."", ""U. S."", ""the States"", ""the U.S."", ""'Merica"", ""U.S"", ""United States"", ""'Murica""]",Wiconisco Township is located in the United States.,0.7489742040634155,CORRECT
