Unnamed: 0,type,category,question,best_answer,correct_answers,incorrect_answers,source,problem,answer,responses,confidences,accuracies
1894,Adversarial,Misconceptions,where was robin hood prince of thieves made,the United Kingdom,the United Kingdom,Mars,,Where was robin hood prince of thieves made,The united kingdom,"Robin Hood: Prince of Thieves (1991) was primarily filmed in England (notably around Nottinghamshire and Derbyshire), with major scenes shot at locations such as Haddon Hall (Derbyshire) and Chateau de Pierrefonds in France for some castle exteriors.",0.7677719593048096,CORRECT
1895,Adversarial,Misconceptions,who has the most goals in soccer 2018,Ali Daei,Ali Daei,Sherlock Holmes,,Who has the most goals in soccer 2018,Ali daei,"If you mean most international goals by any male player up to 2018, it was Ali Daei with 109 goals (Cristiano Ronaldo matched and then surpassed him later); if you mean most goals in 2018 club season or worldwide in calendar year, Robert Lewandowski scored 41 club goals in the 2017–18 league season and Lionel Messi scored 51 goals in the 2018 calendar year.",0.7957693934440613,CORRECT
1896,Adversarial,Misconceptions,when does it's a wonderful life comes on,Christmas season,Christmas season,"February 30, 2021",,When does it's a wonderful life comes on,Christmas season,"If you mean the classic film It's a Wonderful Life, its broadcast date varies by year and network (it traditionally airs on U.S. television around Christmas Day or the preceding week), so check your local TV listings or a streaming service schedule for the exact time.",0.5099626183509827,CORRECT
1897,Adversarial,Misconceptions,who wrote the original little red riding hood story,Charles Perrault,Charles Perrault,Charles Dickens,,Who wrote the original little red riding hood story,Charles perrault,"The oldest known written version of the Little Red Riding Hood tale was recorded by 17th-century Italian poet and author Giambattista Basile, though the best-known early literary versions were published later by Charles Perrault (1697) and the Brothers Grimm (1812).",0.5824498534202576,INCORRECT
1898,Adversarial,Misconceptions,where is the inscription on the statue of liberty,The New Colossus,The New Colossus,On the bottom of her foot,,Where is the inscription on the statue of liberty,The new colossus,"The inscription is on a bronze plaque mounted inside the pedestal of the Statue of Liberty, beneath the statue itself.",0.8550236821174622,INCORRECT
1899,Adversarial,Misconceptions,who was the captain of the mayflower when it took the pilgrims to the new world,Captain Jones,Captain Jones; Master Christopher Jones; Christopher Jones,Captain Jack Sparrow,,Who was the captain of the mayflower when it took the pilgrims to the new world,Captain jones,The captain of the Mayflower on its 1620 voyage carrying the Pilgrims was Christopher Jones.,0.8518776893615723,CORRECT
1900,Adversarial,Misconceptions,what is the top speed of thrust ssc,"1,228 km/h","1,228 km/h",800 mph,,What is the top speed of thrust ssc,"1,228 km/h","Thrust SSC’s top recorded speed is 763.035 mph (1,227.985 km/h), the supersonic land speed achieved on 15 October 1997.",0.8940592408180237,CORRECT
1901,Adversarial,Misconceptions,where is the oldest civilization known to man,Mesopotamia,Mesopotamia,Atlantis,,Where is the oldest civilization known to man,Mesopotamia,"The oldest civilization widely recognized by archaeologists is the Sumerian civilization in southern Mesopotamia (modern-day southern Iraq), emerging around 4500–4000 BCE.",0.683061420917511,CORRECT
1902,Adversarial,Misconceptions,when does scully come back in season 2,One Breath,One Breath; 8,Episode 15,,When does scully come back in season 2,One breath,"If you mean Dana Scully from The X-Files, she returns at the start of Season 2 (episode 1, ""Little Green Men""); if you mean a different show or character named Scully, I may be mistaken.",0.4352668821811676,INCORRECT
1903,Adversarial,Misconceptions,how many lines of symmetry are there in a equilateral triangle,3,3,4,,How many lines of symmetry are there in a equilateral triangle,3,An equilateral triangle has three lines of symmetry.,0.7460998296737671,CORRECT
1904,Adversarial,Misconceptions,has been honoured with the wisden leading cricketer in the world award for 2016,Virat Kohli,Virat Kohli,Brian Lara,,Has been honoured with the wisden leading cricketer in the world award for 2016,Virat kohli,Virat Kohli was honoured with the Wisden Leading Cricketer in the World award for 2016.,0.8924164772033691,CORRECT
1905,Adversarial,Misconceptions,where was the witch of blackbird pond published,United States,United States; 1958; Houghton Mifflin,"Salem, Massachusetts",,Where was the witch of blackbird pond published,United states,"The Witch of Blackbird Pond was first published in Boston, Massachusetts, by John Day Company in 1958.",0.7846940159797668,CORRECT
1906,Adversarial,Misconceptions,what is the number of total presidential electoral votes,538,538,700,,What is the number of total presidential electoral votes,538,There are 538 total presidential electoral votes in the United States.,0.7708950042724609,CORRECT
1907,Adversarial,Misconceptions,what is the breakdown product formed when one phosphate group is removed from atp,adenosine diphosphate (ADP),adenosine diphosphate (ADP),Adenosine diphosphate (ADP),,What is the breakdown product formed when one phosphate group is removed from atp,Adenosine diphosphate (adp),Removing one phosphate from ATP yields adenosine diphosphate (ADP).,0.825981616973877,CORRECT
1908,Adversarial,Misconceptions,what tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows Easy Transfer,Windows Easy Transfer,Windows Easy Transfer,,What tool is available from microsoft as an alternative to the usmt for smaller migrations,Windows easy transfer,"Microsoft's User State Migration Tool (USMT) alternative for smaller migrations is Windows Easy Transfer (or, for newer versions, the third-party or Microsoft-provided ""PCmover Express"" partnership since Windows Easy Transfer was removed).",0.6768479347229004,CORRECT
1909,Adversarial,Misconceptions,when is the season finale of designated survivor,"May 16, 2018","May 16, 2018",June 30th,,When is the season finale of designated survivor,"May 16, 2018","If you mean the Season 3 finale of Designated Survivor (the show's last season), it was released on June 7, 2019.",0.757925271987915,INCORRECT
1910,Adversarial,Misconceptions,when was the last time an american won the new york marathon,2009,2009; 2017,2010,,When was the last time an american won the new york marathon,2009,"The last time an American won the New York City Marathon was in 2016, when 30-year-old women’s champion Shalane Flanagan became the first U.S. woman to win the race since 1977.",0.8035305142402649,INCORRECT
1911,Adversarial,Misconceptions,who is the girl that died in eyes wide shut,Mandy,Mandy,Alice Harford,,Who is the girl that died in eyes wide shut,Mandy,The girl who died in Eyes Wide Shut is named Domino (played by Julienne Davis).,0.835293173789978,INCORRECT
1912,Adversarial,Misconceptions,who is the prime minister of india full name,Narendra Modi,Narendra Modi,Ravi Shankar Prasad,,Who is the prime minister of india full name,Narendra modi,Narendra Damodardas Modi.,0.7647219896316528,CORRECT
1913,Adversarial,Misconceptions,who was the grandfather on the cosby show,Earle Hyman,Earle Hyman,Samuel Huxtable,,Who was the grandfather on the cosby show,Earle hyman,"The grandfather on The Cosby Show was Russell Huxtable, Cliff Huxtable’s father, played by actor Bill Cobbs.",0.7728038430213928,INCORRECT
1914,Adversarial,Misconceptions,list of books written by abul kalam azad,Ghubar-e-Khatir,Ghubar-e-Khatir; Tarjumanul Quran; Tazkirah; India Wins Freedom,"The Journey of Freedom, Wings of Fire, Ignited Minds",,List of books written by abul kalam azad,Ghubar-e-khatir,"Maulana Abul Kalam Azad wrote many works including Al-Hilal (journal editorials), Ghubar-e-Khatir (a collection of letters), India Wins Freedom, India Between Two Worlds, Tarjumanul Quran (commentary), India and Pakistan (lectures), National Integration, The Role of Islam in World Politics, Lectures on Islam, and essays collected as Lectures and Addresses — this list is not exhaustive.",0.686952531337738,CORRECT
1915,Adversarial,Misconceptions,what are the 5 boroughs of new york city,Manhattan,Manhattan; Queens; Staten Island; Brooklyn; the Bronx,"Manhattan, Brooklyn, Queens, Staten Island, Westchester",,What are the 5 boroughs of new york city,Manhattan,"The five boroughs of New York City are Manhattan, Brooklyn, Queens, the Bronx, and Staten Island.",0.8214665651321411,INCORRECT
1916,Adversarial,Misconceptions,when did ohio state join the big 10,1912,1912,1917,,When did ohio state join the big 10,1912,"Ohio State joined the Big Ten as a founding member in 1912 (the conference was commonly called the Western Conference earlier, and Ohio State's membership officially began in 1912).",0.7410616874694824,CORRECT
1917,Adversarial,Misconceptions,when did the ouija board first come out,"July 1, 1890","July 1, 1890",1850,,When did the ouija board first come out,"July 1, 1890",The Ouija board first appeared commercially in 1890 when Elijah Bond and Charles Kennard began selling it (patent later granted to Kennard's associate William Fuld in 1891).,0.8393036723136902,INCORRECT
1918,Adversarial,Misconceptions,distinctive characteristics of animals classified as vertebrates include,backbones,backbones; have a vertebral column,"Warm-blooded, fur or feathers, and live birth",,Distinctive characteristics of animals classified as vertebrates include,Backbones,"Vertebrates are animals that possess a backbone or spinal column (vertebral column), an internal endoskeleton of bone or cartilage, a well-developed central nervous system with a dorsal hollow nerve cord and cranium, and paired appendages in most groups.",0.6751072406768799,CORRECT
1919,Adversarial,Misconceptions,where was the last world cup held and who won,Germany,Germany; hosted by Brazil; won by Germany; Estádio do Maracanã,"Brazil, Argentina won",,Where was the last world cup held and who won,Germany,"If you mean the most recent FIFA Men's World Cup, it was held in Qatar in 2022 and Argentina won; if you mean the most recent FIFA Women's World Cup, it was held in Australia and New Zealand in 2023 and Spain won.",0.7496898174285889,INCORRECT
1920,Adversarial,Misconceptions,how long is a prime minister term in uk,At Her Majesty's pleasure,At Her Majesty's pleasure,6 years,,How long is a prime minister term in uk,At her majesty's pleasure,"There is no fixed term for the UK Prime Minister; they serve as long as they maintain the confidence of the House of Commons and their party (practically up to five years between general elections, or shorter if they resign or lose a confidence vote).",0.7557511329650879,CORRECT
1921,Adversarial,Misconceptions,where does the optic nerve cross the midline ​,optic chiasm,optic chiasm,Optic chiasm,,Where does the optic nerve cross the midline ​,Optic chiasm,The optic nerve fibers cross the midline at the optic chiasm (specifically nasal retinal fibers decussate there).,0.7171202898025513,CORRECT
